Algorithm, Parallel, Delta, Graph Size, Density, Threads, Time
CustomParallelDeltaStepping,1,4,5000,0.7,2,383.691
CustomParallelDeltaStepping,1,5,5000,0.7,2,355.455
CustomParallelDeltaStepping,1,6,5000,0.7,2,393.745
CustomParallelDeltaStepping,1,7,5000,0.7,2,406.731
CustomParallelDeltaStepping,1,8,5000,0.7,2,430.138
CustomParallelDeltaStepping,1,1,5000,0.7,4,286.527
CustomParallelDeltaStepping,1,2,5000,0.7,4,412.905
CustomParallelDeltaStepping,1,3,5000,0.7,4,358.619
CustomParallelDeltaStepping,1,4,5000,0.7,4,336.582
CustomParallelDeltaStepping,1,5,5000,0.7,4,354.49
CustomParallelDeltaStepping,1,6,5000,0.7,4,385.736
CustomParallelDeltaStepping,1,7,5000,0.7,4,425.664
CustomParallelDeltaStepping,1,8,5000,0.7,4,448.003
CustomParallelDeltaStepping,1,1,5000,0.7,8,329.604
CustomParallelDeltaStepping,1,2,5000,0.7,8,474.167
CustomParallelDeltaStepping,1,3,5000,0.7,8,391.985
CustomParallelDeltaStepping,1,4,5000,0.7,8,348.79
CustomParallelDeltaStepping,1,5,5000,0.7,8,366.787
CustomParallelDeltaStepping,1,6,5000,0.7,8,415.574
CustomParallelDeltaStepping,1,7,5000,0.7,8,449.905
CustomParallelDeltaStepping,1,8,5000,0.7,8,493.312
CustomParallelDeltaStepping,1,1,5000,0.7,12,367.041
CustomParallelDeltaStepping,1,2,5000,0.7,12,540.104
CustomParallelDeltaStepping,1,3,5000,0.7,12,414.861
CustomParallelDeltaStepping,1,4,5000,0.7,12,368.285
CustomParallelDeltaStepping,1,5,5000,0.7,12,389.511
CustomParallelDeltaStepping,1,6,5000,0.7,12,421.575
CustomParallelDeltaStepping,1,7,5000,0.7,12,455.007
CustomParallelDeltaStepping,1,8,5000,0.7,12,512.743
CustomParallelDeltaStepping,1,1,5000,0.7,16,401.812
CustomParallelDeltaStepping,1,2,5000,0.7,16,604.405
CustomParallelDeltaStepping,1,3,5000,0.7,16,416.945
CustomParallelDeltaStepping,1,4,5000,0.7,16,346.684
CustomParallelDeltaStepping,1,5,5000,0.7,16,372.563
CustomParallelDeltaStepping,1,6,5000,0.7,16,439.854
CustomParallelDeltaStepping,1,7,5000,0.7,16,491.671
CustomParallelDeltaStepping,1,8,5000,0.7,16,501.29
CustomParallelDeltaStepping,1,1,5000,0.7,20,419.755
CustomParallelDeltaStepping,1,2,5000,0.7,20,630.872
CustomParallelDeltaStepping,1,3,5000,0.7,20,423.443
CustomParallelDeltaStepping,1,4,5000,0.7,20,358.605
CustomParallelDeltaStepping,1,5,5000,0.7,20,378.939
CustomParallelDeltaStepping,1,6,5000,0.7,20,417.084
CustomParallelDeltaStepping,1,7,5000,0.7,20,479.361
CustomParallelDeltaStepping,1,8,5000,0.7,20,411.908
CustomParallelDeltaStepping,1,1,5000,0.7,24,420.926
CustomParallelDeltaStepping,1,2,5000,0.7,24,614.182
CustomParallelDeltaStepping,1,3,5000,0.7,24,411.906
CustomParallelDeltaStepping,1,4,5000,0.7,24,350.597
CustomParallelDeltaStepping,1,5,5000,0.7,24,380.36
CustomParallelDeltaStepping,1,6,5000,0.7,24,424.402
CustomParallelDeltaStepping,1,7,5000,0.7,24,461.555
CustomParallelDeltaStepping,1,8,5000,0.7,24,494.678
CustomParallelDeltaStepping,1,1,5000,0.7,25,419.892
CustomParallelDeltaStepping,1,2,5000,0.7,25,605.776
CustomParallelDeltaStepping,1,3,5000,0.7,25,415.68
CustomParallelDeltaStepping,1,4,5000,0.7,25,352.045
CustomParallelDeltaStepping,1,5,5000,0.7,25,383.942
CustomParallelDeltaStepping,1,6,5000,0.7,25,430.457
CustomParallelDeltaStepping,1,7,5000,0.7,25,473.586
CustomParallelDeltaStepping,1,8,5000,0.7,25,503.007
DeltaStepping,0,1,10000,0.3,1,1679.45
DeltaStepping,0,2,10000,0.3,1,2324.85
DeltaStepping,0,3,10000,0.3,1,2672.12
DeltaStepping,0,4,10000,0.3,1,2981.22
DeltaStepping,0,5,10000,0.3,1,3271.87
DeltaStepping,0,6,10000,0.3,1,3596.57
DeltaStepping,0,7,10000,0.3,1,3674.34
DeltaStepping,0,8,10000,0.3,1,3828.23
DijkstraSequential,0,-1,10000,0.3,1,479.565
CustomParallelDeltaStepping,1,1,10000,0.3,2,480.702
CustomParallelDeltaStepping,1,2,10000,0.3,2,936.647
CustomParallelDeltaStepping,1,3,10000,0.3,2,969.619
CustomParallelDeltaStepping,1,4,10000,0.3,2,939.924
CustomParallelDeltaStepping,1,5,10000,0.3,2,920.757
CustomParallelDeltaStepping,1,6,10000,0.3,2,927.163
CustomParallelDeltaStepping,1,7,10000,0.3,2,898.817
CustomParallelDeltaStepping,1,8,10000,0.3,2,916.944
CustomParallelDeltaStepping,1,1,10000,0.3,4,526.623
CustomParallelDeltaStepping,1,2,10000,0.3,4,929.763
CustomParallelDeltaStepping,1,3,10000,0.3,4,1061.27
CustomParallelDeltaStepping,1,4,10000,0.3,4,998.131
CustomParallelDeltaStepping,1,5,10000,0.3,4,959.156
CustomParallelDeltaStepping,1,6,10000,0.3,4,903.354
CustomParallelDeltaStepping,1,7,10000,0.3,4,908.405
CustomParallelDeltaStepping,1,8,10000,0.3,4,942.023
CustomParallelDeltaStepping,1,1,10000,0.3,8,605.274
CustomParallelDeltaStepping,1,2,10000,0.3,8,1048.04
CustomParallelDeltaStepping,1,3,10000,0.3,8,1201.82
CustomParallelDeltaStepping,1,4,10000,0.3,8,1087.26
CustomParallelDeltaStepping,1,5,10000,0.3,8,1019.82
CustomParallelDeltaStepping,1,6,10000,0.3,8,940.532
CustomParallelDeltaStepping,1,7,10000,0.3,8,959.008
CustomParallelDeltaStepping,1,8,10000,0.3,8,991.181
CustomParallelDeltaStepping,1,1,10000,0.3,12,642.846
CustomParallelDeltaStepping,1,2,10000,0.3,12,1175.57
CustomParallelDeltaStepping,1,3,10000,0.3,12,1319.82
CustomParallelDeltaStepping,1,4,10000,0.3,12,1249.84
CustomParallelDeltaStepping,1,5,10000,0.3,12,1096.6
CustomParallelDeltaStepping,1,6,10000,0.3,12,995.601
CustomParallelDeltaStepping,1,7,10000,0.3,12,973.448
CustomParallelDeltaStepping,1,8,10000,0.3,12,1001.63
CustomParallelDeltaStepping,1,1,10000,0.3,16,744.756
CustomParallelDeltaStepping,1,2,10000,0.3,16,1333.93
CustomParallelDeltaStepping,1,3,10000,0.3,16,1469.58
CustomParallelDeltaStepping,1,4,10000,0.3,16,1283.96
CustomParallelDeltaStepping,1,5,10000,0.3,16,1101.82
CustomParallelDeltaStepping,1,6,10000,0.3,16,992.877
CustomParallelDeltaStepping,1,7,10000,0.3,16,1013.05
CustomParallelDeltaStepping,1,8,10000,0.3,16,999.758
CustomParallelDeltaStepping,1,1,10000,0.3,20,746.805
CustomParallelDeltaStepping,1,2,10000,0.3,20,1423.33
CustomParallelDeltaStepping,1,3,10000,0.3,20,1532.75
CustomParallelDeltaStepping,1,4,10000,0.3,20,1302.17
CustomParallelDeltaStepping,1,5,10000,0.3,20,1113.54
CustomParallelDeltaStepping,1,6,10000,0.3,20,980.668
CustomParallelDeltaStepping,1,7,10000,0.3,20,973.892
CustomParallelDeltaStepping,1,8,10000,0.3,20,992.194
CustomParallelDeltaStepping,1,1,10000,0.3,24,745.257
CustomParallelDeltaStepping,1,2,10000,0.3,24,1427.92
CustomParallelDeltaStepping,1,3,10000,0.3,24,1604.74
CustomParallelDeltaStepping,1,4,10000,0.3,24,1331.55
CustomParallelDeltaStepping,1,5,10000,0.3,24,1082.61
CustomParallelDeltaStepping,1,6,10000,0.3,24,1012.03
CustomParallelDeltaStepping,1,7,10000,0.3,24,1018.76
CustomParallelDeltaStepping,1,8,10000,0.3,24,1010.89
CustomParallelDeltaStepping,1,1,10000,0.3,25,780.651
CustomParallelDeltaStepping,1,2,10000,0.3,25,1466.02
CustomParallelDeltaStepping,1,3,10000,0.3,25,1572.06
CustomParallelDeltaStepping,1,4,10000,0.3,25,1340.25
CustomParallelDeltaStepping,1,5,10000,0.3,25,1118.77
CustomParallelDeltaStepping,1,6,10000,0.3,25,997.941
CustomParallelDeltaStepping,1,7,10000,0.3,25,968.902
CustomParallelDeltaStepping,1,8,10000,0.3,25,1064.36
DeltaStepping,0,1,10000,0.5,1,2591.53
DeltaStepping,0,2,10000,0.5,1,3619.35
DeltaStepping,0,3,10000,0.5,1,4262.76
DeltaStepping,0,4,10000,0.5,1,4915.19
DeltaStepping,0,5,10000,0.5,1,5488.44
DeltaStepping,0,6,10000,0.5,1,5723.99
DeltaStepping,0,7,10000,0.5,1,6179.16
DeltaStepping,0,8,10000,0.5,1,6397.87
DijkstraSequential,0,-1,10000,0.5,1,691.458
CustomParallelDeltaStepping,1,1,10000,0.5,2,1038.8
CustomParallelDeltaStepping,1,2,10000,0.5,2,1308.82
CustomParallelDeltaStepping,1,3,10000,0.5,2,1169.81
CustomParallelDeltaStepping,1,4,10000,0.5,2,1054.52
CustomParallelDeltaStepping,1,5,10000,0.5,2,1057.92
CustomParallelDeltaStepping,1,6,10000,0.5,2,1169.94
CustomParallelDeltaStepping,1,7,10000,0.5,2,1248.12
CustomParallelDeltaStepping,1,8,10000,0.5,2,1311.31
CustomParallelDeltaStepping,1,1,10000,0.5,4,1089.39
CustomParallelDeltaStepping,1,2,10000,0.5,4,1403.5
CustomParallelDeltaStepping,1,3,10000,0.5,4,1209.27
CustomParallelDeltaStepping,1,4,10000,0.5,4,1091.82
CustomParallelDeltaStepping,1,5,10000,0.5,4,1070.97
CustomParallelDeltaStepping,1,6,10000,0.5,4,1203.25
CustomParallelDeltaStepping,1,7,10000,0.5,4,1273.28
CustomParallelDeltaStepping,1,8,10000,0.5,4,1374.16
CustomParallelDeltaStepping,1,1,10000,0.5,8,1246.05
CustomParallelDeltaStepping,1,2,10000,0.5,8,1834.02
CustomParallelDeltaStepping,1,3,10000,0.5,8,1361.05
CustomParallelDeltaStepping,1,4,10000,0.5,8,1118.72
CustomParallelDeltaStepping,1,5,10000,0.5,8,1128.08
CustomParallelDeltaStepping,1,6,10000,0.5,8,1270.81
CustomParallelDeltaStepping,1,7,10000,0.5,8,1353.64
CustomParallelDeltaStepping,1,8,10000,0.5,8,1437.05
CustomParallelDeltaStepping,1,1,10000,0.5,12,1431.4
CustomParallelDeltaStepping,1,2,10000,0.5,12,1797.36
CustomParallelDeltaStepping,1,3,10000,0.5,12,1436.62
CustomParallelDeltaStepping,1,4,10000,0.5,12,1162.82
CustomParallelDeltaStepping,1,5,10000,0.5,12,1187.33
CustomParallelDeltaStepping,1,6,10000,0.5,12,1309.27
CustomParallelDeltaStepping,1,7,10000,0.5,12,1400.8
CustomParallelDeltaStepping,1,8,10000,0.5,12,1502.58
CustomParallelDeltaStepping,1,1,10000,0.5,16,1639.05
CustomParallelDeltaStepping,1,2,10000,0.5,16,2088.79
CustomParallelDeltaStepping,1,3,10000,0.5,16,1547.4
CustomParallelDeltaStepping,1,4,10000,0.5,16,1142.35
CustomParallelDeltaStepping,1,5,10000,0.5,16,1170.49
CustomParallelDeltaStepping,1,6,10000,0.5,16,1296.64
CustomParallelDeltaStepping,1,7,10000,0.5,16,1415.11
CustomParallelDeltaStepping,1,8,10000,0.5,16,1517.8
CustomParallelDeltaStepping,1,1,10000,0.5,20,1745.98
CustomParallelDeltaStepping,1,2,10000,0.5,20,2205.22
CustomParallelDeltaStepping,1,3,10000,0.5,20,1579.31
CustomParallelDeltaStepping,1,4,10000,0.5,20,1150.8
CustomParallelDeltaStepping,1,5,10000,0.5,20,1151.05
CustomParallelDeltaStepping,1,6,10000,0.5,20,1323.1
CustomParallelDeltaStepping,1,7,10000,0.5,20,1437.7
CustomParallelDeltaStepping,1,8,10000,0.5,20,1560.55
CustomParallelDeltaStepping,1,1,10000,0.5,24,1814.96
CustomParallelDeltaStepping,1,2,10000,0.5,24,2207.38
CustomParallelDeltaStepping,1,3,10000,0.5,24,1639.47
CustomParallelDeltaStepping,1,4,10000,0.5,24,1183.53
CustomParallelDeltaStepping,1,5,10000,0.5,24,1189.55
CustomParallelDeltaStepping,1,6,10000,0.5,24,1307.36
CustomParallelDeltaStepping,1,7,10000,0.5,24,1421.18
CustomParallelDeltaStepping,1,8,10000,0.5,24,1523.79
CustomParallelDeltaStepping,1,1,10000,0.5,25,1840.89
CustomParallelDeltaStepping,1,2,10000,0.5,25,2231.17
CustomParallelDeltaStepping,1,3,10000,0.5,25,1592.72
CustomParallelDeltaStepping,1,4,10000,0.5,25,1168.12
CustomParallelDeltaStepping,1,5,10000,0.5,25,1152.16
CustomParallelDeltaStepping,1,6,10000,0.5,25,1307.77
CustomParallelDeltaStepping,1,7,10000,0.5,25,1429.9
CustomParallelDeltaStepping,1,8,10000,0.5,25,1518.07
DeltaStepping,0,1,10000,0.7,1,3666.58
DeltaStepping,0,2,10000,0.7,1,5223.22
DeltaStepping,0,3,10000,0.7,1,6090.46
DeltaStepping,0,4,10000,0.7,1,6706.17
DeltaStepping,0,5,10000,0.7,1,7374.21
DeltaStepping,0,6,10000,0.7,1,8033.33
DeltaStepping,0,7,10000,0.7,1,8574.5
DeltaStepping,0,8,10000,0.7,1,8871.83
DijkstraSequential,0,-1,10000,0.7,1,937.395
CustomParallelDeltaStepping,1,1,10000,0.7,2,1502.23
CustomParallelDeltaStepping,1,2,10000,0.7,2,1338.68
CustomParallelDeltaStepping,1,3,10000,0.7,2,1209.05
CustomParallelDeltaStepping,1,4,10000,0.7,2,1339.04
CustomParallelDeltaStepping,1,5,10000,0.7,2,1590.71
CustomParallelDeltaStepping,1,6,10000,0.7,2,1592.33
CustomParallelDeltaStepping,1,7,10000,0.7,2,1719.98
CustomParallelDeltaStepping,1,8,10000,0.7,2,1804.27
CustomParallelDeltaStepping,1,1,10000,0.7,4,1768.64
CustomParallelDeltaStepping,1,2,10000,0.7,4,1386.67
CustomParallelDeltaStepping,1,3,10000,0.7,4,1242.63
CustomParallelDeltaStepping,1,4,10000,0.7,4,1380.4
CustomParallelDeltaStepping,1,5,10000,0.7,4,1476.37
CustomParallelDeltaStepping,1,6,10000,0.7,4,1623.27
CustomParallelDeltaStepping,1,7,10000,0.7,4,1755.31
CustomParallelDeltaStepping,1,8,10000,0.7,4,1856.43
CustomParallelDeltaStepping,1,1,10000,0.7,8,1956.76
CustomParallelDeltaStepping,1,2,10000,0.7,8,1530.34
CustomParallelDeltaStepping,1,3,10000,0.7,8,1283.52
CustomParallelDeltaStepping,1,4,10000,0.7,8,1409.56
CustomParallelDeltaStepping,1,5,10000,0.7,8,1577.43
CustomParallelDeltaStepping,1,6,10000,0.7,8,1716.06
CustomParallelDeltaStepping,1,7,10000,0.7,8,1931.04
CustomParallelDeltaStepping,1,8,10000,0.7,8,2039.77
CustomParallelDeltaStepping,1,1,10000,0.7,12,2208.28
CustomParallelDeltaStepping,1,2,10000,0.7,12,1657.11
CustomParallelDeltaStepping,1,3,10000,0.7,12,1333.68
CustomParallelDeltaStepping,1,4,10000,0.7,12,1492.34
CustomParallelDeltaStepping,1,5,10000,0.7,12,1630
CustomParallelDeltaStepping,1,6,10000,0.7,12,1830.4
CustomParallelDeltaStepping,1,7,10000,0.7,12,1976.6
CustomParallelDeltaStepping,1,8,10000,0.7,12,2140.41
CustomParallelDeltaStepping,1,1,10000,0.7,16,2540.61
CustomParallelDeltaStepping,1,2,10000,0.7,16,1810.04
CustomParallelDeltaStepping,1,3,10000,0.7,16,1360.22
CustomParallelDeltaStepping,1,4,10000,0.7,16,1512.91
CustomParallelDeltaStepping,1,5,10000,0.7,16,1665.02
CustomParallelDeltaStepping,1,6,10000,0.7,16,1860.29
CustomParallelDeltaStepping,1,7,10000,0.7,16,2101.89
CustomParallelDeltaStepping,1,8,10000,0.7,16,2281.18
CustomParallelDeltaStepping,1,1,10000,0.7,20,2787.13
CustomParallelDeltaStepping,1,2,10000,0.7,20,1887.28
CustomParallelDeltaStepping,1,3,10000,0.7,20,1350.45
CustomParallelDeltaStepping,1,4,10000,0.7,20,1490.77
CustomParallelDeltaStepping,1,5,10000,0.7,20,1693.84
CustomParallelDeltaStepping,1,6,10000,0.7,20,1894.76
CustomParallelDeltaStepping,1,7,10000,0.7,20,2165.26
CustomParallelDeltaStepping,1,8,10000,0.7,20,2331.63
CustomParallelDeltaStepping,1,1,10000,0.7,24,2955.64
CustomParallelDeltaStepping,1,2,10000,0.7,24,1898.64
CustomParallelDeltaStepping,1,3,10000,0.7,24,1338.81
CustomParallelDeltaStepping,1,4,10000,0.7,24,1495.98
CustomParallelDeltaStepping,1,5,10000,0.7,24,1664.54
CustomParallelDeltaStepping,1,6,10000,0.7,24,1914.49
CustomParallelDeltaStepping,1,7,10000,0.7,24,2148.75
CustomParallelDeltaStepping,1,8,10000,0.7,24,2307.23
CustomParallelDeltaStepping,1,1,10000,0.7,25,2993.56
CustomParallelDeltaStepping,1,2,10000,0.7,25,1893.14
CustomParallelDeltaStepping,1,3,10000,0.7,25,1353.13
CustomParallelDeltaStepping,1,4,10000,0.7,25,1500.41
CustomParallelDeltaStepping,1,5,10000,0.7,25,1672.5
CustomParallelDeltaStepping,1,6,10000,0.7,25,1914.6
CustomParallelDeltaStepping,1,7,10000,0.7,25,2148.53
CustomParallelDeltaStepping,1,8,10000,0.7,25,2300.87
DeltaStepping,0,1,50000,0.3,1,39385.7
DeltaStepping,0,2,50000,0.3,1,55709
DeltaStepping,0,3,50000,0.3,1,66242.2
